flight_id,airline,origin_airport,destination_airport,flight_day,scheduled_hour,weather_condition,passenger_count,previous_delay_minutes,security_wait_minutes,gate_changes,delayed
FL2156,Emirates,BKK,IST,Sunday,9,Rain,148.0,16.0,25.0,0,1
FL2157,SereneAir,ISB,BKK,Friday,7,Clear,138.0,22.0,22.0,0,1
FL2158,Qatar,DXB,JFK,Sunday,9,Clear,193.0,0.0,13.0,0,0
FL2159,FlyJinnah,LHR,DOH,Wednesday,15,Clear,152.0,41.0,11.0,0,0
FL2160,FlyJinnah,BKK,ISB,Monday,13,Cloudy,221.0,0.0,16.0,0,1
FL2161,Emirates,KHI,LHR,Thursday,7,Cloudy,143.0,29.0,28.0,0,1
FL2162,FlyJinnah,JFK,SIN,Wednesday,16,Rain,151.0,20.0,15.0,0,0
FL2163,Turkish,IST,KHI,Saturday,16,Clear,77.0,14.0,20.0,0,0
FL2164,Qatar,IST,JFK,Thursday,18,Fog,121.0,24.0,28.0,0,0
FL2165,Qatar,ISB,BKK,Sunday,18,Clear,278.0,16.0,41.0,0,1
FL2166,SereneAir,IST,SIN,Friday,9,Clear,129.0,0.0,16.0,0,0
FL2167,Turkish,KHI,LHR,Monday,14,Fog,245.0,,20.0,0,0
FL2168,PIA,KHI,JFK,Sunday,8,Clear,155.0,17.0,24.0,0,1
FL2169,Qatar,ISB,DXB,Monday,17,Rain,112.0,7.0,40.0,0,1
FL2170,FlyJinnah,SIN,KHI,Sunday,18,Rain,138.0,19.0,34.0,0,0
FL2171,AirBlue,JFK,LHR,Wednesday,12,Clear,178.0,0.0,15.0,0,1
FL2172,Turkish,JFK,LHR,Tuesday,11,Rain,157.0,21.0,4.0,0,1
FL2173,PIA,DOH,IST,Thursday,18,Clear,179.0,0.0,31.0,0,0
FL2174,SereneAir,ISB,DXB,Saturday,10,Rain,169.0,0.0,16.0,0,0
FL2175,PIA,SIN,LHE,Sunday,7,Rain,199.0,35.0,33.0,0,0
FL2176,AirBlue,DXB,SIN,Saturday,15,Clear,221.0,71.0,13.0,0,0
FL2177,SereneAir,IST,JFK,Friday,10,Rain,208.0,0.0,,0,1
FL2178,Emirates,ISB,KHI,Wednesday,9,Rain,190.0,27.0,13.0,0,1
FL2179,FlyJinnah,ISB,JFK,Thursday,6,Storm,116.0,43.0,16.0,0,1
FL2180,PIA,IST,LHE,Monday,8,Clear,120.0,3.0,20.0,0,0
FL2181,SereneAir,SIN,IST,Monday,14,Cloudy,248.0,11.0,19.0,0,0
FL2182,AirBlue,LHR,ISB,Sunday,8,Clear,162.0,102.0,22.0,1,1
FL2183,PIA,SIN,DOH,Wednesday,12,Rain,180.0,0.0,16.0,0,1
FL2184,Qatar,BKK,JFK,Monday,20,Rain,182.0,,18.0,0,1
FL2185,PIA,JFK,KHI,Monday,15,Clear,181.0,7.0,11.0,0,0
FL2186,FlyJinnah,DXB,LHE,Monday,8,Clear,186.0,24.0,26.0,0,1
FL2187,PIA,JFK,IST,Wednesday,13,Clear,190.0,29.0,21.0,0,1
FL2188,FlyJinnah,ISB,DXB,Thursday,17,Clear,261.0,16.0,,0,1
FL2189,SereneAir,LHR,KHI,Sunday,6,Clear,159.0,6.0,21.0,0,0
FL2190,Qatar,DXB,DOH,Monday,16,Clear,104.0,8.0,28.0,0,1
FL2191,SereneAir,DXB,LHE,Sunday,6,Cloudy,194.0,16.0,15.0,0,0
FL2192,Qatar,ISB,DXB,Saturday,5,Clear,177.0,0.0,12.0,0,0
FL2193,FlyJinnah,IST,DXB,Tuesday,21,Clear,,29.0,10.0,0,1
FL2194,SereneAir,KHI,LHR,Sunday,21,Clear,173.0,11.0,21.0,0,1
FL2195,AirBlue,IST,LHE,Friday,19,Rain,169.0,26.0,24.0,0,1
FL2196,FlyJinnah,JFK,SIN,Wednesday,5,Cloudy,102.0,15.0,15.0,0,1
FL2197,SereneAir,BKK,KHI,Sunday,10,Rain,187.0,105.0,23.0,1,0
FL2198,SereneAir,DOH,JFK,Sunday,7,Rain,85.0,0.0,34.0,0,0
FL2199,Turkish,ISB,SIN,Friday,19,Clear,219.0,48.0,32.0,1,1
FL2200,Emirates,JFK,KHI,Monday,15,Clear,206.0,66.0,22.0,0,1
FL2201,Turkish,SIN,KHI,Saturday,12,Clear,171.0,23.0,10.0,0,0
FL2202,FlyJinnah,LHR,SIN,Sunday,13,Clear,156.0,37.0,12.0,0,1
FL2203,Turkish,BKK,JFK,Wednesday,11,Storm,113.0,21.0,8.0,1,0
FL2204,Turkish,KHI,DOH,Wednesday,10,Rain,,0.0,9.0,0,1
FL2205,PIA,JFK,SIN,Saturday,8,Rain,111.0,9.0,16.0,0,0
FL2206,SereneAir,LHR,SIN,Friday,8,Rain,125.0,0.0,16.0,1,1
FL2207,PIA,LHE,JFK,Tuesday,18,Rain,154.0,9.0,19.0,0,1
FL2208,Qatar,BKK,DXB,Tuesday,10,Cloudy,168.0,20.0,10.0,0,1
FL2209,Emirates,LHR,IST,Tuesday,8,Rain,190.0,104.0,23.0,1,1
FL2210,Emirates,BKK,DXB,Wednesday,17,Clear,177.0,62.0,26.0,0,1
FL2211,AirBlue,BKK,DOH,Saturday,17,Rain,120.0,35.0,17.0,0,1
FL2212,SereneAir,DXB,KHI,Tuesday,17,Clear,148.0,4.0,27.0,0,1
FL2213,FlyJinnah,LHE,ISB,Friday,8,Clear,173.0,0.0,20.0,0,0
FL2214,Qatar,KHI,LHR,Friday,10,Rain,161.0,14.0,14.0,1,0
FL2215,SereneAir,KHI,ISB,Sunday,17,Clear,191.0,30.0,13.0,0,1
FL2216,PIA,KHI,BKK,Sunday,6,Cloudy,139.0,0.0,12.0,0,0
FL2217,SereneAir,LHR,IST,Tuesday,14,Rain,176.0,82.0,19.0,0,0
FL2218,Emirates,LHE,LHR,Tuesday,9,Fog,191.0,6.0,21.0,1,0
FL2219,Emirates,LHE,DXB,Saturday,8,Clear,89.0,16.0,21.0,0,1
FL2220,Qatar,IST,DOH,Thursday,17,Cloudy,176.0,15.0,35.0,0,0
FL2221,PIA,JFK,DXB,Wednesday,7,Clear,166.0,6.0,27.0,0,0
FL2222,PIA,BKK,IST,Thursday,8,Rain,72.0,5.0,24.0,0,1
FL2223,Qatar,KHI,JFK,Thursday,17,Rain,126.0,7.0,17.0,0,1
FL2224,Qatar,LHE,DXB,Monday,18,Rain,,7.0,7.0,1,1
FL2225,Turkish,SIN,IST,Saturday,17,Fog,121.0,2.0,22.0,1,0
FL2226,SereneAir,ISB,DXB,Monday,16,Clear,154.0,28.0,4.0,0,0
FL2227,Qatar,LHE,SIN,Tuesday,20,Cloudy,165.0,31.0,10.0,0,0
FL2228,Qatar,KHI,JFK,Tuesday,18,Cloudy,156.0,53.0,6.0,0,1
FL2229,AirBlue,DOH,LHE,Friday,8,Cloudy,184.0,14.0,34.0,0,0
FL2230,AirBlue,LHE,ISB,Tuesday,9,Fog,241.0,6.0,13.0,0,1
FL2231,Emirates,DXB,BKK,Thursday,16,Fog,130.0,22.0,23.0,0,0
FL2232,Emirates,IST,LHE,Sunday,9,Cloudy,236.0,18.0,25.0,0,0
FL2233,Emirates,LHR,LHE,Wednesday,18,Rain,184.0,25.0,25.0,0,0
FL2234,FlyJinnah,JFK,DXB,Friday,14,Cloudy,175.0,39.0,23.0,0,1
FL2235,Emirates,LHE,SIN,Friday,16,,56.0,21.0,13.0,0,1
FL2236,PIA,SIN,IST,Friday,8,Rain,156.0,0.0,16.0,0,0
FL2237,FlyJinnah,ISB,SIN,Thursday,10,Cloudy,102.0,4.0,13.0,0,1
FL2238,FlyJinnah,SIN,JFK,Saturday,20,Clear,208.0,73.0,15.0,0,1
FL2239,AirBlue,IST,JFK,Wednesday,6,Rain,191.0,0.0,11.0,0,0
FL2240,Emirates,KHI,ISB,Friday,11,Clear,186.0,22.0,20.0,0,1
FL2241,Emirates,ISB,IST,Monday,13,Clear,183.0,9.0,25.0,0,0
FL2242,PIA,DXB,LHE,Tuesday,16,Cloudy,174.0,97.0,5.0,0,0
FL2243,Emirates,IST,LHE,Sunday,7,Fog,134.0,19.0,26.0,1,1
FL2244,AirBlue,KHI,ISB,Friday,13,Clear,169.0,47.0,5.0,0,1
FL2245,Qatar,KHI,BKK,Sunday,5,Cloudy,137.0,56.0,8.0,0,1
FL2246,PIA,LHR,ISB,Tuesday,13,Storm,214.0,23.0,6.0,0,1
FL2247,Turkish,ISB,DOH,Saturday,7,Clear,177.0,28.0,23.0,0,0
FL2248,PIA,ISB,IST,Sunday,10,Clear,152.0,7.0,11.0,0,1
FL2249,Turkish,LHE,DXB,Saturday,8,Storm,98.0,30.0,24.0,0,0
FL2250,Turkish,SIN,BKK,Thursday,17,Fog,184.0,0.0,14.0,0,1
FL2251,Qatar,SIN,KHI,Friday,21,Clear,112.0,20.0,13.0,0,0
FL2252,Emirates,SIN,JFK,Friday,18,Clear,161.0,0.0,24.0,1,0
FL2253,FlyJinnah,DOH,ISB,Tuesday,16,Rain,139.0,30.0,12.0,0,1
FL2254,Emirates,LHE,ISB,Wednesday,19,Rain,112.0,0.0,11.0,1,0
FL2255,FlyJinnah,ISB,DXB,Monday,17,Storm,196.0,21.0,24.0,0,1
FL2256,AirBlue,IST,DOH,Wednesday,20,Rain,79.0,27.0,8.0,0,0
FL2257,AirBlue,LHE,KHI,Sunday,20,Rain,144.0,16.0,16.0,0,1
FL2258,AirBlue,DOH,LHR,Monday,17,Clear,106.0,15.0,16.0,0,1
FL2259,FlyJinnah,KHI,BKK,Thursday,8,Clear,184.0,11.0,28.0,0,0
FL2260,PIA,ISB,LHE,Friday,12,Rain,167.0,24.0,20.0,1,1
FL2261,FlyJinnah,JFK,BKK,Friday,22,Rain,148.0,2.0,9.0,1,1
FL2262,Turkish,LHR,SIN,Friday,15,Rain,210.0,4.0,20.0,0,1
FL2263,AirBlue,ISB,LHE,Friday,11,Storm,165.0,27.0,24.0,1,1
FL2264,PIA,LHR,ISB,Monday,8,Clear,166.0,0.0,33.0,0,1
FL2265,Turkish,IST,DXB,Thursday,7,Clear,151.0,5.0,26.0,0,0
FL2266,Emirates,LHE,ISB,Thursday,5,Clear,160.0,0.0,16.0,0,0
FL2267,Emirates,JFK,SIN,Saturday,21,,166.0,0.0,12.0,0,0
FL2268,SereneAir,BKK,DOH,Wednesday,17,Clear,150.0,0.0,22.0,0,1
FL2269,FlyJinnah,SIN,LHE,Saturday,16,Clear,135.0,10.0,19.0,0,1
FL2270,Qatar,IST,DXB,Sunday,9,Clear,180.0,39.0,10.0,1,1
FL2271,SereneAir,ISB,SIN,Saturday,17,Clear,133.0,0.0,27.0,0,0
FL2272,SereneAir,LHR,SIN,Thursday,13,Clear,206.0,1.0,16.0,0,0
FL2273,Qatar,SIN,BKK,Tuesday,10,Cloudy,208.0,35.0,22.0,0,0
FL2274,Qatar,IST,DOH,Saturday,18,Clear,180.0,19.0,26.0,0,0
FL2275,Qatar,JFK,ISB,Monday,18,Clear,191.0,0.0,29.0,0,1
FL2276,AirBlue,IST,KHI,Saturday,12,Clear,139.0,0.0,7.0,0,0
FL2277,AirBlue,BKK,SIN,Friday,8,,192.0,32.0,19.0,0,0
FL2278,FlyJinnah,DOH,JFK,Sunday,9,Cloudy,212.0,0.0,10.0,0,1
FL2279,Emirates,DOH,LHE,Thursday,17,Cloudy,179.0,21.0,27.0,0,0
FL2280,FlyJinnah,JFK,KHI,Thursday,10,Rain,149.0,0.0,25.0,0,1
FL2281,Qatar,KHI,LHE,Monday,9,Fog,146.0,0.0,13.0,0,0
FL2282,Qatar,LHE,SIN,Sunday,20,Clear,134.0,15.0,17.0,0,0
FL2283,FlyJinnah,DXB,LHE,Saturday,11,Storm,114.0,0.0,30.0,1,1
FL2284,PIA,DOH,DXB,Saturday,16,Fog,152.0,0.0,11.0,0,0
FL2285,SereneAir,LHR,DXB,Monday,21,Clear,214.0,14.0,14.0,0,1
FL2286,AirBlue,DXB,SIN,Thursday,19,Fog,180.0,19.0,33.0,0,1
FL2287,AirBlue,LHR,IST,Friday,16,Fog,186.0,15.0,25.0,1,1
FL2288,AirBlue,KHI,BKK,Friday,18,Storm,148.0,25.0,22.0,1,0
FL2289,Turkish,BKK,SIN,Saturday,12,Clear,125.0,18.0,16.0,0,0
FL2290,Turkish,ISB,IST,Monday,12,Clear,224.0,5.0,19.0,0,0
FL2291,Qatar,LHR,IST,Wednesday,17,Clear,215.0,12.0,30.0,0,1
FL2292,FlyJinnah,JFK,DOH,Saturday,10,Clear,70.0,98.0,12.0,0,1
FL2293,Emirates,IST,ISB,Saturday,20,Clear,150.0,18.0,14.0,0,0
FL2294,PIA,JFK,LHR,Thursday,8,Clear,111.0,4.0,21.0,0,0
FL2295,SereneAir,SIN,IST,Thursday,8,Clear,165.0,7.0,27.0,0,0
FL2296,Qatar,DXB,SIN,Friday,16,Clear,153.0,15.0,14.0,0,1
FL2297,Qatar,SIN,LHE,Wednesday,21,Storm,158.0,15.0,12.0,0,1
FL2298,FlyJinnah,BKK,LHE,Thursday,19,Fog,172.0,18.0,27.0,0,0
FL2299,Turkish,LHR,KHI,Tuesday,10,Fog,278.0,10.0,24.0,0,1
FL2300,PIA,IST,DXB,Tuesday,17,Clear,170.0,62.0,25.0,0,1
FL2301,PIA,DXB,ISB,Tuesday,19,Clear,209.0,0.0,14.0,0,0
FL2302,SereneAir,BKK,LHR,Sunday,17,Clear,225.0,7.0,24.0,0,0
FL2303,AirBlue,LHR,ISB,Monday,18,Cloudy,232.0,,19.0,0,1
FL2304,Turkish,JFK,DXB,Friday,19,Clear,171.0,20.0,13.0,1,1
FL2305,Turkish,SIN,JFK,Thursday,7,Clear,168.0,0.0,20.0,0,1
FL2306,Emirates,BKK,SIN,Friday,12,Clear,150.0,0.0,12.0,0,0
FL2307,Turkish,LHE,KHI,Wednesday,15,Clear,96.0,22.0,25.0,0,0
FL2308,Turkish,IST,LHR,Thursday,20,Clear,118.0,,14.0,0,1
FL2309,Qatar,DXB,KHI,Monday,10,Rain,149.0,32.0,26.0,0,1
FL2310,FlyJinnah,JFK,LHR,Sunday,8,Storm,198.0,89.0,34.0,0,1
FL2311,PIA,DOH,BKK,Friday,13,Clear,123.0,6.0,7.0,1,1
FL2312,SereneAir,ISB,LHR,Friday,7,Rain,108.0,19.0,9.0,0,1
FL2313,FlyJinnah,DXB,ISB,Tuesday,7,Rain,164.0,91.0,33.0,0,1
FL2314,SereneAir,ISB,LHR,Wednesday,8,Cloudy,140.0,31.0,21.0,0,1
FL2315,Qatar,LHR,DOH,Wednesday,12,Fog,168.0,20.0,7.0,0,0
FL2316,FlyJinnah,JFK,LHR,Tuesday,16,Clear,197.0,0.0,14.0,0,0
FL2317,AirBlue,IST,LHR,Monday,17,Cloudy,,0.0,27.0,0,0
FL2318,FlyJinnah,LHE,DOH,Thursday,18,Cloudy,144.0,11.0,24.0,0,1
FL2319,Turkish,BKK,ISB,Monday,18,Clear,115.0,0.0,23.0,0,0
FL2320,Emirates,LHE,ISB,Tuesday,14,Cloudy,210.0,47.0,22.0,1,1
FL2321,Turkish,JFK,LHE,Sunday,9,Storm,157.0,41.0,20.0,0,1
FL2322,PIA,SIN,LHE,Wednesday,7,Clear,184.0,23.0,21.0,0,1
FL2323,Turkish,SIN,DOH,Monday,17,Fog,238.0,28.0,,1,0
FL2324,Emirates,DXB,LHE,Friday,6,Cloudy,210.0,5.0,23.0,0,0
FL2325,Qatar,ISB,SIN,Thursday,6,Cloudy,168.0,29.0,18.0,0,0
FL2326,SereneAir,IST,DOH,Thursday,10,Clear,124.0,21.0,11.0,0,1
FL2327,FlyJinnah,JFK,KHI,Wednesday,19,Clear,178.0,44.0,27.0,0,0
FL2328,PIA,KHI,DOH,Wednesday,18,Clear,165.0,19.0,18.0,0,0
FL2329,SereneAir,LHR,SIN,Tuesday,8,Rain,99.0,0.0,20.0,1,1
FL2330,Qatar,DXB,JFK,Wednesday,12,Fog,,78.0,10.0,1,1
FL2331,Qatar,KHI,ISB,Monday,17,Rain,175.0,26.0,25.0,0,0
FL2332,SereneAir,LHE,DXB,Saturday,18,Fog,177.0,14.0,30.0,0,1
FL2333,Turkish,SIN,LHR,Friday,9,Clear,244.0,27.0,21.0,0,0
FL2334,AirBlue,LHE,JFK,Friday,17,Clear,249.0,2.0,27.0,0,0
FL2335,FlyJinnah,ISB,DOH,Wednesday,8,Clear,170.0,25.0,19.0,0,0
FL2336,Turkish,KHI,JFK,Wednesday,17,Cloudy,143.0,31.0,11.0,0,1
FL2337,Turkish,LHR,JFK,Friday,17,Clear,179.0,0.0,16.0,0,0
FL2338,AirBlue,DXB,SIN,Saturday,9,Clear,199.0,0.0,15.0,0,0
FL2339,Emirates,DOH,JFK,Wednesday,12,Cloudy,123.0,35.0,20.0,0,1
FL2340,SereneAir,DXB,ISB,Tuesday,16,Clear,139.0,10.0,18.0,0,1
FL2341,AirBlue,DOH,DXB,Friday,7,Cloudy,153.0,19.0,15.0,0,1
FL2342,Turkish,JFK,IST,Tuesday,16,Fog,78.0,22.0,8.0,1,0
FL2343,AirBlue,DOH,IST,Thursday,11,Clear,,0.0,26.0,0,0
FL2344,Qatar,LHE,JFK,Saturday,5,Clear,134.0,6.0,19.0,0,0
FL2345,Turkish,LHE,JFK,Thursday,17,Clear,167.0,57.0,37.0,0,0
FL2346,SereneAir,LHR,LHE,Tuesday,18,Cloudy,164.0,27.0,12.0,0,0
FL2347,Emirates,JFK,KHI,Friday,6,Clear,141.0,13.0,6.0,0,0
FL2348,AirBlue,DOH,IST,Friday,19,Clear,193.0,15.0,26.0,0,0
FL2349,SereneAir,JFK,KHI,Tuesday,17,Clear,225.0,0.0,20.0,0,1
FL2350,AirBlue,DOH,SIN,Thursday,15,Rain,123.0,0.0,24.0,0,0
FL2351,Emirates,LHE,DXB,Sunday,5,Clear,218.0,31.0,23.0,0,1
FL2352,AirBlue,JFK,DXB,Saturday,6,Rain,145.0,7.0,20.0,0,1
FL2353,Qatar,IST,ISB,Sunday,20,Clear,171.0,0.0,23.0,0,0
FL2354,Emirates,KHI,SIN,Thursday,19,Rain,217.0,0.0,23.0,0,1
FL2355,PIA,IST,KHI,Wednesday,8,Clear,147.0,17.0,14.0,0,1
FL2356,AirBlue,ISB,IST,Monday,6,Clear,225.0,94.0,23.0,0,0
FL2357,FlyJinnah,ISB,KHI,Wednesday,19,Rain,171.0,71.0,15.0,1,0
FL2358,PIA,DXB,KHI,Monday,11,Cloudy,161.0,3.0,14.0,0,1
FL2359,FlyJinnah,LHR,BKK,Monday,7,Clear,224.0,0.0,25.0,0,1
FL2360,FlyJinnah,DOH,LHE,Thursday,11,Rain,170.0,18.0,24.0,0,1
FL2361,PIA,IST,DXB,Monday,16,Clear,215.0,75.0,15.0,1,0
FL2362,AirBlue,LHR,BKK,Wednesday,11,Cloudy,169.0,14.0,15.0,0,0
FL2363,Qatar,DXB,JFK,Wednesday,17,Clear,142.0,14.0,8.0,0,0
FL2364,PIA,SIN,DXB,Tuesday,5,Clear,165.0,7.0,29.0,0,1
FL2365,PIA,IST,ISB,Tuesday,9,Clear,217.0,24.0,25.0,0,0
FL2366,FlyJinnah,DOH,BKK,Wednesday,20,Rain,88.0,0.0,24.0,0,0
FL2367,Emirates,BKK,ISB,Wednesday,16,Cloudy,190.0,20.0,7.0,0,0
FL2368,Turkish,IST,LHR,Thursday,18,Clear,89.0,28.0,19.0,1,1
FL2369,Turkish,KHI,SIN,Thursday,9,Clear,226.0,0.0,20.0,0,1
FL2370,SereneAir,DXB,IST,Thursday,13,Clear,145.0,16.0,14.0,0,0
FL2371,SereneAir,SIN,BKK,Thursday,18,Clear,141.0,13.0,31.0,0,0
FL2372,Emirates,ISB,DXB,Saturday,19,,176.0,1.0,22.0,0,0
FL2373,SereneAir,DOH,LHE,Saturday,12,Cloudy,171.0,42.0,13.0,0,0
FL2374,FlyJinnah,JFK,LHE,Sunday,21,Clear,111.0,57.0,15.0,0,0
FL2375,AirBlue,DXB,IST,Sunday,6,Clear,,8.0,20.0,0,0
FL2376,AirBlue,SIN,BKK,Thursday,7,Clear,,17.0,11.0,0,0
FL2377,SereneAir,DOH,LHE,Monday,6,Clear,160.0,37.0,7.0,0,1
FL2378,Emirates,DOH,LHE,Sunday,16,Clear,166.0,22.0,16.0,0,0
FL2379,AirBlue,DOH,LHR,Wednesday,7,Cloudy,123.0,13.0,23.0,0,0
FL2380,Turkish,BKK,KHI,Wednesday,8,Clear,97.0,21.0,35.0,0,1
FL2381,AirBlue,DXB,ISB,Wednesday,20,Rain,137.0,9.0,16.0,1,1
FL2382,Emirates,LHR,BKK,Saturday,17,Storm,195.0,8.0,38.0,1,1
FL2383,FlyJinnah,KHI,ISB,Thursday,18,Cloudy,110.0,29.0,8.0,0,1
FL2384,Qatar,ISB,LHR,Wednesday,5,Clear,170.0,0.0,18.0,1,0
FL2385,FlyJinnah,ISB,KHI,Wednesday,18,Clear,187.0,12.0,23.0,0,0
FL2386,PIA,LHE,ISB,Friday,10,Clear,164.0,0.0,5.0,0,0
FL2387,Turkish,LHR,BKK,Wednesday,7,Fog,146.0,2.0,18.0,0,1
FL2388,Qatar,JFK,KHI,Saturday,21,Cloudy,193.0,38.0,16.0,0,1
FL2389,FlyJinnah,DXB,SIN,Saturday,18,Clear,157.0,11.0,17.0,0,0
FL2390,FlyJinnah,JFK,ISB,Thursday,9,Cloudy,213.0,20.0,17.0,0,0
FL2391,PIA,DXB,JFK,Sunday,11,Clear,188.0,26.0,8.0,0,0
FL2392,SereneAir,DOH,SIN,Thursday,5,Clear,203.0,35.0,15.0,0,0
FL2393,PIA,SIN,ISB,Sunday,7,Clear,153.0,10.0,23.0,0,0
FL2394,Emirates,DXB,SIN,Sunday,12,Cloudy,156.0,11.0,27.0,0,0
FL2395,FlyJinnah,DOH,BKK,Sunday,17,Cloudy,156.0,0.0,34.0,0,0
FL2396,Turkish,BKK,ISB,Monday,16,Rain,175.0,0.0,6.0,1,0
FL2397,AirBlue,DXB,LHR,Thursday,8,Rain,211.0,40.0,25.0,0,1
FL2398,Qatar,KHI,DXB,Wednesday,7,Cloudy,131.0,48.0,22.0,0,0
FL2399,FlyJinnah,DXB,JFK,Tuesday,16,Clear,141.0,40.0,17.0,1,0
FL2400,FlyJinnah,KHI,LHE,Friday,15,Cloudy,172.0,23.0,10.0,0,0
FL2401,PIA,DOH,KHI,Saturday,20,Clear,232.0,,24.0,0,1
FL2402,SereneAir,DOH,IST,Monday,14,Clear,,29.0,9.0,0,1
FL2403,Qatar,SIN,ISB,Saturday,7,Fog,192.0,16.0,22.0,0,0
FL2404,SereneAir,LHR,JFK,Wednesday,9,Clear,155.0,9.0,18.0,0,1
FL2405,Emirates,KHI,LHE,Monday,7,Cloudy,132.0,6.0,34.0,0,1
FL2406,PIA,DXB,JFK,Saturday,17,Clear,210.0,10.0,25.0,0,0
FL2407,FlyJinnah,ISB,LHR,Thursday,8,Clear,151.0,7.0,19.0,0,0
FL2408,SereneAir,SIN,DXB,Saturday,21,Cloudy,90.0,24.0,12.0,0,0
FL2409,AirBlue,IST,LHE,Saturday,5,Clear,193.0,0.0,19.0,0,1
FL2410,Turkish,SIN,KHI,Friday,17,Rain,83.0,0.0,22.0,0,0
FL2411,SereneAir,IST,LHR,Saturday,22,Storm,105.0,26.0,15.0,0,0
FL2412,Turkish,SIN,JFK,Thursday,14,Clear,159.0,79.0,15.0,1,1
FL2413,PIA,BKK,DXB,Thursday,13,Rain,243.0,2.0,30.0,0,0
FL2414,PIA,LHR,DXB,Wednesday,17,Clear,156.0,76.0,32.0,0,1
FL2415,FlyJinnah,IST,LHE,Thursday,9,Cloudy,152.0,0.0,16.0,0,0
FL2416,PIA,IST,ISB,Thursday,19,Clear,178.0,11.0,12.0,0,0
FL2417,FlyJinnah,SIN,DOH,Monday,15,Clear,164.0,0.0,24.0,0,0
FL2418,PIA,DXB,DOH,Friday,9,Storm,176.0,26.0,19.0,0,1
FL2419,Emirates,JFK,SIN,Sunday,17,Clear,196.0,0.0,19.0,0,0
FL2420,FlyJinnah,DXB,KHI,Friday,11,Clear,139.0,103.0,4.0,1,0
FL2421,SereneAir,LHE,DOH,Monday,20,Clear,155.0,37.0,23.0,0,0
FL2422,Qatar,JFK,DXB,Thursday,22,Cloudy,183.0,0.0,16.0,0,1
FL2423,FlyJinnah,LHR,DXB,Saturday,17,Clear,127.0,31.0,26.0,1,0
FL2424,Emirates,ISB,DOH,Sunday,17,Clear,228.0,17.0,15.0,0,0
FL2425,SereneAir,LHE,DOH,Sunday,9,Clear,199.0,28.0,22.0,1,0
FL2426,Emirates,BKK,IST,Friday,17,Clear,174.0,,42.0,0,1
FL2427,Qatar,KHI,SIN,Thursday,18,Clear,215.0,4.0,23.0,0,0
FL2428,Emirates,DXB,LHE,Thursday,20,Clear,130.0,12.0,23.0,0,0
FL2429,PIA,DXB,SIN,Wednesday,8,Cloudy,185.0,42.0,25.0,0,1
FL2430,FlyJinnah,LHR,KHI,Friday,16,Clear,188.0,0.0,10.0,0,1
FL2431,Turkish,JFK,IST,Tuesday,8,Rain,152.0,87.0,25.0,0,1
FL2432,PIA,DOH,SIN,Thursday,13,Clear,197.0,105.0,4.0,0,1
FL2433,Turkish,JFK,KHI,Sunday,15,Clear,154.0,55.0,28.0,0,1
FL2434,Emirates,DOH,JFK,Thursday,12,Rain,132.0,23.0,15.0,0,0
FL2435,PIA,BKK,KHI,Saturday,10,Clear,131.0,25.0,23.0,0,0
FL2436,Turkish,BKK,DXB,Thursday,18,Fog,137.0,6.0,12.0,0,1
FL2437,FlyJinnah,SIN,ISB,Thursday,7,Cloudy,238.0,20.0,28.0,0,0
FL2438,Qatar,BKK,JFK,Thursday,19,Clear,169.0,93.0,25.0,0,0
FL2439,Emirates,KHI,ISB,Wednesday,10,Rain,133.0,14.0,17.0,0,1
FL2440,PIA,JFK,DOH,Saturday,15,Cloudy,163.0,0.0,23.0,0,1
FL2441,SereneAir,SIN,BKK,Thursday,14,Clear,178.0,112.0,17.0,1,1
FL2442,PIA,ISB,JFK,Friday,6,Clear,191.0,22.0,11.0,1,1
FL2443,Emirates,ISB,KHI,Thursday,8,Clear,148.0,30.0,22.0,0,0
FL2444,AirBlue,BKK,ISB,Friday,16,Clear,201.0,27.0,15.0,0,0
FL2445,AirBlue,SIN,DOH,Saturday,18,Clear,152.0,7.0,23.0,0,1
FL2446,SereneAir,LHE,IST,Monday,18,Clear,114.0,22.0,35.0,0,0
FL2447,Emirates,JFK,SIN,Thursday,19,Clear,116.0,0.0,9.0,0,0
FL2448,Turkish,DOH,ISB,Saturday,8,Cloudy,212.0,10.0,,1,1
FL2449,AirBlue,LHE,DOH,Saturday,16,Cloudy,160.0,14.0,8.0,0,1
FL2450,PIA,SIN,IST,Monday,8,Rain,219.0,34.0,,0,1
FL2451,Turkish,SIN,BKK,Friday,7,Clear,176.0,54.0,33.0,0,0
FL2452,AirBlue,ISB,DOH,Thursday,5,Clear,146.0,12.0,20.0,0,1
FL2453,FlyJinnah,KHI,DOH,Thursday,8,Rain,135.0,16.0,18.0,0,0
FL2454,Turkish,DOH,BKK,Friday,7,Rain,190.0,28.0,11.0,0,1
FL2455,Turkish,KHI,JFK,Saturday,11,Fog,176.0,0.0,12.0,1,1
FL2456,Turkish,SIN,ISB,Friday,14,Clear,168.0,20.0,14.0,0,1
FL2457,PIA,DXB,IST,Saturday,17,Clear,173.0,26.0,17.0,0,1
FL2458,SereneAir,LHR,ISB,Wednesday,6,Rain,207.0,0.0,27.0,1,0
FL2459,SereneAir,LHE,SIN,Monday,10,Cloudy,164.0,0.0,22.0,0,0
FL2460,FlyJinnah,JFK,LHE,Tuesday,16,Clear,151.0,0.0,4.0,0,0
FL2461,Turkish,DXB,KHI,Sunday,16,Clear,137.0,7.0,13.0,0,0
